norm_means_everyone,V2,nat_means_everyone,V4,log_cv_everyone,PD_everyone,PD_everyone_Mc
13.7577681689052,2.20809410443193,7689903.19057003,42821834.5970601,0.745744397212171,,0.814003362883469
13.8608227184785,2.1944907891093,8232907.66055738,44800032.5466754,0.735725085071135,,0.814815392495531
13.9590971454212,2.18312026594114,8797213.98975072,46829950.1588792,0.726178539372533,,0.811881802555839
14.05273930803,2.17394630064585,9382037.01559775,48909072.264577,0.717092282885311,,0.803857281693198
14.1418920234034,2.1669302298481,9986454.10416827,51034577.3955852,0.70845321242688,,0.798102069620721
14.2266934177354,2.16203034601102,10609410.939631,53203350.8433862,0.700247714327455,,0.796874903138921
14.3072772830724,2.15920132793529,11249729.0303823,55412001.6540237,0.692461776689353,,0.795375157422775
14.383773431785,2.15839374580363,11906114.7974447,57656883.361036,0.685081097272179,,0.79738896114406
14.4563080417907,2.15955366418483,12577170.0787575,59934118.1646301,0.678091185916878,,0.792217658078038
14.5250039871993,2.16262235989946,13261403.8564162,62239624.1800783,0.671477460546455,,0.786360617747287
14.5899811504514,2.16753616485805,13957244.9933724,64569145.3049009,0.665225335939482,,0.788463874578876
14.6513567131492,2.1742264374864,14663055.7518874,66918283.1954178,0.659320304654131,,0.785650753790133
14.7092454236238,2.18261966055897,15377145.8582081,69282530.8006023,0.653748009674642,,0.783316263049094
14.7637598398993,2.192637658392,16097786.8763367,71657306.8759498,0.6484943085483,,0.787937309071754
14.8150105471581,2.20419792248127,16823226.6580769,74037990.8925625,0.643545328969571,,0.783370899806854
14.8631063491609,2.21721403178874,17551703.6462437,76419957.7663405,0.638887515941168,,0.778357589712905
14.9081544333733,2.23159615192551,18281460.8224054,78798611.8578156,0.634507670793593,,0.780612813622935
14.9502605098441,2.24725159636566,19010759.1090278,81169419.7328963,0.630392982471463,,0.777666360080892
14.9895289241795,2.26408543246781,19737890.0575987,83527941.2262737,0.626531051594974,,0.778469277723905
15.0260627452594,2.28200111538948,20461187.6783573,85869858.4098061,0.622909907878201,,0.773662256718646
15.0599638286481,2.30090113385155,21179039.2927693,88191002.1350499,0.61951802153396,,0.771704654205636
15.0913328569378,2.32068765303885,21889895.3160346,90487375.8894683,0.616344309319973,,0.776157218837046
15.1202693585264,2.34126314159152,22592277.9029131,92755176.7770787,0.613378135885985,,0.772968927720037
15.1468717065552,2.36253097153248,23284788.4153134,94990813.5040556,0.610609311069546,,0.771563228093831
15.1712370999118,2.384395981977,23966113.6938206,97190921.3160451,0.608028083762659,,0.769276297718947
15.1934615283391,2.40676499948005,24635031.1371723,99352373.8950538,0.605625132935605,,0.771135831114186
15.213639723773,2.42954730981016,25290412.613269,101472292.278504,0.603391556360941,,0.770460397949706
15.2318651000768,2.45265507773263,25931227.2423778,103548050.910571,0.601318857532577,,0.767211665842653
15.2482296833321,2.47600371299166,26556543.1076336,105577280.975771,0.599398931224221,,0.768939164208647
15.2628240348084,2.49951218207701,27165527.9597093,107557871.196814,0.597624048080248,,0.76736692303519
15.2757371686604,2.52310326653321,27757448.9916681,109487966.3031,0.595986838581733,,0.765604289077729
15.2870564662963,2.54670376952231,28331671.7666358,111365963.393369,0.594480276682122,,0.763730091625513
15.2968675892424,2.57024467309574,28887658.3852156,113190506.426333,0.593097663361676,,0.762952011058198
15.3052543921798,2.59366124918512,29424964.9817097,114960479.077432,0.591832610308021,,0.762448396974666
15.3122988376813,2.61689312770885,29943238.6384639,116674996.198869,0.590679023892125,,0.769779325529576
15.3180809140081,2.63988432543391,30442213.8062504,118333394.114519,0.589631089574996,,0.770710375404047
15.3226785571614,2.66258323935319,30921708.3158211,119935219.972074,0.588683256850409,,0.769785744374712
15.3261675782144,2.68494260836186,31381619.061843,121480220.362592,0.587830224802746,,0.767290858909225
15.3286215967826,2.70691944695987,31821917.435622,122968329.403188,0.587066928336515,,0.767143368038119
15.3301119813323,2.72847495459164,32242644.5775481,124399656.46257,0.586388525114951,,0.766499196811867
15.3307077968694,2.74957440407174,32643906.5142739,125774473.692198,0.585790383229015,,0.769602099793182
15.3304757604056,2.77018701235171,33025869.2394449,127093203.508374,0.585268069604781,,0.770174766765761
15.3294802044671,2.79028579666781,33388753.7905002,128356406.1531,0.584817339146341,,0.769360775865415
15.3277830487808,2.80984741888195,33732831.3677964,129564767.444462,0.584434124602586,,0.769478420696249
15.3254437801659,2.82885202059414,34058418.5361865,130719086.810778,0.584114527139357,,0.768882976182377
15.3225194405545,2.84728305137238,34365872.5433003,131820265.687116,0.583854807593106,,0.770764372408458
15.3190646229784,2.86512709221567,34655586.7832051,132869296.338218,0.583651378378241,,0.771176536712553
15.3151314752829,2.88237367614496,34927986.4289116,133867251.158363,0.583500796017419,,0.770311854593326
15.3107697112617,2.89901510760409,35183524.2523845,134815272.486455,0.583399754262102,,0.771956690340069
15.3060266288552,2.9150462821519,35422676.6463257,135714562.963593,0.58334507776946,,0.771949145691571
15.3009471350104,2.930464507738,35645939.8580425,136566376.450583,0.583333716301086,,0.772122632409597
15.2955737767679,2.94526932867883,35853826.4421826,137372009.514261,0.58336273940888,,0.771908679339129
15.2899467781139,2.95946235328756,36046861.93601,138132793.484058,0.583429331573651,,0.772109214251544
15.2841040821233,2.9730470859617,36225581.7581885,138850087.073905,0.583530787762585,,0.771729079243028
15.2780813979074,2.98602876439549,36390528.3297204,139525269.559248,0.583664509372461,,0.771060375965635
15.2719122518767,2.99841420245908,36542248.4137164,140159734.494575,0.583828000526424,,0.77099181861306
15.2656280428364,3.01021163917436,36681290.669043,140754883.953329,0.584018864693229,,0.771450092597168
15.2592581004341,3.02143059411605,36808203.4115555,141312123.269345,0.58423480159897,,0.771202627809005
15.2528297464974,3.03208172947594,36923532.5755653,141832856.256879,0.584473604402589,,0.771339184621982
15.2463683588094,3.04217671894805,37027819.8673722,142318480.884864,0.584733157107671,,0.771570179331198
15.2398974368919,3.05172812352184,37121601.102088,142770385.380104,0.58501143218438,,0.771765067423798
15.2334386693847,3.06074927420806,37205404.714566,143189944.733636,0.585306488376666,,0.771522391004409
15.2270120026335,3.06925416166829,37279750.4349982,143578517.584454,0.585616468671244,,0.771698164778242
15.2206357101197,3.07725733267274,37345148.1196317,143937443.455007,0.585939598406148,,0.772359088965786
15.2143264623921,3.08477379327089,37402096.7270604,144268040.313413,0.586274183498051,,0.772755979005998
15.2080993971835,3.09181891852693,37451083.4306552,144571602.438079,0.586618608768822,,0.772755979005998
15.2019681894216,3.09840836864333,37492582.8578751,144849398.561294,0.586971336353203,,0.772729884153052
15.195945120865,3.10455801127417,37527056.4474571,145102670.26944,0.587330904170772,,0.773526248671007
15.1900411491232,3.11028384981117,37554951.9157726,145332630.638539,0.587695924446709,,0.77379676525155
15.1842659758397,3.11560195741203,37576702.8239834,145540463.085095,0.58806508226722,,0.773945689832649
15.1786281138411,3.12052841652999,37592728.2379857,145727320.413388,0.588437134156752,,0.774642962300428
15.1731349530777,3.12507926369674,37603432.4735177,145894324.041611,0.588810906665457,,0.774466789600019
15.1677928251999,3.12927043930677,37609204.9191963,146042563.390493,0.58918529495664,,0.774804664770271
15.1626070666364,3.13311774214903,37610419.9306437,146173095.41924,0.58955926138517,,0.774873550795198
15.1575820800576,3.13663678843283,37607436.7892604,146286944.294809,0.589931834059083,,0.775144961660064
15.1527213941244,3.13984297505662,37600599.7195896,146385101.181657,0.590302105377798,,0.775414677511027
15.1480277214419,3.14275144687243,37590237.9595985,146468524.140181,0.590669230541543,,0.7753092234094
15.1435030146478,3.14537706770362,37576665.8785685,146538138.123088,0.591032426027717,,0.7753092234094
15.1391485205842,3.14773439488002,37560183.1376438,146594835.059878,0.591390968030986,,0.775867880413108
15.1349648325111,3.14983765706131,37541074.8884252,146639474.020535,0.591744190864958,,0.776346469146892
15.1309519403332,3.15170073512746,37519612.0053208,146672881.450317,0.592091485324272,,0.776346469146892
15.1271092788224,3.15333714592314,37496051.3476716,146695851.468329,0.592432297006824,,0.776894795212634
15.123435773827,3.1547600286519,37470636.0479638,146709146.223234,0.592766124596758,,0.777161925626519
15.1199298864699,3.1559821337245,37443595.8227081,146713496.300104,0.593092518109609,,0.777645966413598
15.116589655343,3.15701581387504,37415147.3028317,146709601.172986,0.593411077101736,,0.778185407790228
15.1134127367156,3.15787301736785,37385494.3806634,146698129.698282,0.593721448846821,,0.778832458566608
15.1103964427782,3.15856528312666,37354828.5708249,146679720.64448,0.594023326482797,,0.779106334784809
15.1075377779495,3.15910373762705,37323329.3825511,146654983.254232,0.594316447133096,,0.779546954096677
15.1048334732814,3.15949909340185,37291164.7011608,146624497.835101,0.594600590006505,,0.779789113304896
15.1022800189977,3.15976164901778,37258491.1765858,146588816.375646,0.594875574480311,,0.779789113304896
15.0998736952095,3.15990129039,37225454.6170378,146548463.183801,0.595141258171687,,0.780046059793466
15.0976106008495,3.15992749330945,37192190.3860567,146503935.544743,0.595397535002494,,0.780298745001229
15.0954866808757,3.15984932706575,37158823.8013312,146455704.395678,0.595644333262814,,0.780252230222515
15.0934977517911,3.15967545905557,37125470.5338255,146404215.015166,0.595881613678613,,0.7803797084993
15.0916395255321,3.15941416027428,37092237.0058767,146349887.724745,0.596109367488943,,0.7803797084993
15.0899076317792,3.15907331159471,37059220.787049,146293118.600815,0.596327614538065,,0.7803797084993
15.088297638742,3.15866041074412,37026510.9866452,146234280.194818,0.596536401387751,,0.7803797084993
15.0868050724755,3.15818257989615,36994188.6418832,146173722.259879,0.596735799454906,,0.780939994043987
15.0854254347816,3.15764657380073,36962327.1008438,146111772.482198,0.596925903179423,,0.780952038601355
15.0841542197519,3.15705878838009,36930992.3993885,146048737.215522,0.597106828226977,,0.781129035932862
15.0829869290073,3.15642526972484,36900243.6313355,145984902.21715,0.597278709731179,,0.781185633297167
15.0819190856906,3.15575172342815,36870133.3112585,145920533.383959,0.597441700579205,,0.781846052115905
15.0809462472651,3.15504352420149,36840707.7293524,145855877.487041,0.597595969744717,,0.781846052115905
15.080064017177,3.15430572571925,36812007.2978802,145791162.903568,0.597741700671493,,0.781846052115905
15.0792680554316,3.15354307064358,36784066.8887775,145726600.344584,0.597879089710892,,0.782058237407015
15.0785540881404,3.15276000078515,36756916.1620592,145662383.577471,0.598008344615847,,0.782058237407015
15.0779179160874,3.15196066735822,36730579.8847239,145598690.141902,0.598129683093732,,0.782253996315905
15.0773554223684,3.15114894129249,36705078.2399085,145535682.058128,0.598243331420078,,0.782253996315905
15.0768625791517,3.15032842356702,36680427.1260959,145473506.526526,0.598349523114707,,0.782253996315905
15.0764354536104,3.14950245553425,36656638.4462221,145412296.617386,0.59844849768152,,0.782714889289826
15.0760702130715,3.14867412920527,36633720.386575,145352171.949948,0.598540499412789,,0.782714889289826
15.0757631294306,3.14784629746953,36611677.6854149,145293239.3598,0.59862577625846,,0.782714889289826
15.0755105828752,3.1470215842252,36590511.8912861,145235593.55377,0.598704578760664,,0.782714889289826
15.0753090649606,3.14620239439773,36570221.6110207,145179317.751524,0.598777159053281,,0.782714889289826
15.0751551810807,3.14539092382716,36550802.7474681,145124484.313141,0.598843769926144,,0.782714889289826
15.0750456523735,3.14458916900616,36532248.7270137,145071155.351985,0.598904663953166,,0.782714889289826
15.0749773171015,3.14379893665237,36514550.7169758,145019383.332278,0.598960092683428,,0.783080264636799
15.0749471315432,3.14302185310108,36497697.8329933,144969211.65082,0.599010305894048,,0.783080264636799
15.0749521704338,3.14225937350504,36481677.3365396,144920675.202376,0.599055550903414,,0.783080264636799
15.0749896269877,3.1415127908303,36466474.8227191,144873800.928303,0.599096071943202,,0.782808066116566
15.0750568125375,3.14078324463794,36452074.3985182,144828608.348066,0.599132109587423,,0.782808066116566
15.0751511558212,3.14007172964329,36438458.8516999,144785110.073336,0.599163900236595,,0.783043478067383
15.0752702019476,3.13937910404495,36425609.8105474,144743312.304431,0.599191675655046,,0.783293106740888
15.0754116110686,3.13870609761763,36413507.8946696,144703215.308927,0.599215662559202,,0.783293106740888
15.0755731567874,3.13805331956344,36402132.8570982,144664813.882304,0.599236082254689,,0.783380430989449
15.0757527243266,3.13742126611758,36391463.7179112,144628097.790562,0.599253150319978,,0.783380430989449
15.0759483084841,3.13681032790511,36381478.8896273,144593052.194797,0.599267076334285,,0.783380430989449
15.0761580113969,3.1362207970467,36372156.2946228,144559658.057755,0.599278063647385,,0.783531488629887
15.0763800401387,3.13565287401148,36363473.4748263,144527892.532471,0.599286309189025,,0.783531488629887
15.0766127041694,3.13510667421681,36355407.6939528,144497729.333097,0.599292003315578,,0.783531488629887
15.0768544126581,3.13458223437438,36347936.0325388,144469139.088104,0.599295329691643,,0.783531488629887
15.077103671698,3.1340795185839,36341035.4760463,144442089.676072,0.59929646520429,,0.783531488629887
15.0773590814302,3.13359842417524,36334682.9963005,144416546.544311,0.599295579907707,,0.783531488629887
15.0776193330937,3.13313878730127,36328855.6265277,144392473.010599,0.599292836996039,,0.783531488629887
15.0778832060157,3.13270038828363,36323530.5302602,144369830.548362,0.599288392802277,,0.783445311228268
15.0781495645583,3.13228295671442,36318685.0643729,144348579.055624,0.59928239682111,,0.783445311228268
15.0784173550335,3.13188617631731,36314296.8365115,144328677.10812,0.59927499175373,,0.783445311228268
15.0786856025988,3.13150968957176,36310343.7571747,144310082.196954,0.599266313572629,,0.783445311228268
15.0789534081466,3.13115310210461,36306804.0867043,144292750.951217,0.599256491604542,,0.783445311228268
15.079219945196,3.13081598685373,36303656.4774355,144276639.346008,0.599245648629737,,0.783306392713876
15.0794844567972,3.13049788800822,36300880.0112556,144261702.896301,0.59923390099594,,0.783306392713876
15.0797462524588,3.13019832473086,36298454.2328132,144247896.837113,0.59922135874529,,0.783306392713876
15.080004705104,3.12991679466765,36296359.1786148,144235176.290465,0.599208125752766,,0.783306392713876
15.0802592480644,3.12965277725037,36294575.402242,144223496.419593,0.599194299874648,,0.783306392713876
15.0805093721185,3.12940573679799,36293083.9959135,144212812.57091,0.599179973105619,,0.783306392713876
15.0807546225789,3.1291751254226,36291866.6086127,144203080.404202,0.599165231743243,,0.783306392713876
15.0809945964364,3.12896038574632,36290905.4609939,144194256.011552,0.599150156558596,,0.783306392713876
15.0812289395632,3.12876095343498,36290183.3572742,144186296.025484,0.599134822971918,,0.783306392713876
15.0814573439808,3.12857625955527,36289683.6943107,144179157.716809,0.599119301232245,,0.783306392713876
15.0816795451964,3.12840573276135,36289390.4680566,144172799.082671,0.599103656600044,,0.783306392713876
