norm_means_everyone,V2,nat_means_everyone,V4,log_cv_everyone,PD_everyone,PD_everyone_Mc
15.0850697461368,3.12855071818985,36341450.1677902,144246232.091022,0.598702224222126,,0.783005183752657
15.0850535699256,3.12857176424195,36341109.064816,144245065.257687,0.598702787455392,,0.783005183752657
15.0850250721823,3.12860934527193,36341003.1433495,144244903.873478,0.598703567374432,,0.783005183752657
15.084990220687,3.12865247372584,36340832.2186394,144244587.912321,0.598704658720101,,0.783005183752657
15.0849474802597,3.12870503412344,36340623.6849247,144244203.212239,0.5987059925645,,0.783005183752657
15.0848947448406,3.12876930730164,36340365.2474034,144243727.26406,0.598707648074292,,0.783005183752657
15.0848295631575,3.12884811671936,36340044.6061924,144243137.39316,0.598709703983633,,0.783005183752657
15.0847488571454,3.12894498253477,36339646.3112727,144242405.468662,0.598712260252587,,0.783005183752657
15.0846487800135,3.12906428801759,36339151.0177284,144241496.249995,0.598715441993729,,0.783005183752657
15.0845245211002,3.12921149561011,36338534.5151909,144240365.664527,0.598719405892193,,0.783005183752657
15.0843700623992,3.12939341504526,36337766.4921708,144238958.566385,0.598724348235967,,0.783005183752657
15.0841778732675,3.12961853848606,36336808.9882237,144237205.932978,0.598730514990137,,0.783005183752657
15.0839385275698,3.12989745924918,36335614.4514913,144235021.347358,0.598738214446882,,0.783005183752657
15.0836402235343,3.1302433948325,36334123.3011364,144232296.58449,0.598747833110004,,0.783005183752657
15.0832681815928,3.13067283996676,36332260.8684198,144228896.072664,0.598759855642926,,0.783005183752657
15.0828038892342,3.13120638154469,36329933.5581482,144224649.942917,0.598774889921173,,0.783005183752657
15.0822241541064,3.13186971474156,36327024.0322102,144219345.306272,0.598793698496623,,0.783277082044509
15.081499916904,3.13269490863802,36323385.1670113,144212715.307168,0.59881723811452,,0.783277082044509
15.080594763528,3.13372198037177,36318832.4745021,144204425.387075,0.598846709342297,,0.783277082044509
15.0794630610998,3.1350008493941,36313134.5994189,144194056.049661,0.598883618892181,,0.783328873114409
15.0780476240349,3.13659375776034,36306001.4100486,144181081.241118,0.59892985787282,,0.783328873114409
15.0762767938785,3.13857825822418,36297069.0825651,144164841.238531,0.598987800019629,,0.783328873114409
15.0740607892367,3.14105088843202,36285881.4355985,144144508.665887,0.599060424966479,,0.783328873114409
15.0712871491989,3.14413166509771,36271866.5978202,144119045.920496,0.599151472877097,,0.783328873114409
15.0678150545406,3.14796954372469,36254307.8828374,144087151.879942,0.599265638305,,0.78369269587126
15.0634682654481,3.15274899220616,36232307.4994686,144047195.257808,0.599408813054786,,0.783553697631194
15.0580263629094,3.15869781230712,36204741.4408952,143997131.372427,0.599588390139618,,0.78316777319206
15.0512139248683,3.16609629885205,36170203.5774983,143934398.375892,0.599813643735358,,0.783352313541324
15.0426872114772,3.17528773319293,36126936.6384152,143855788.155759,0.600096203379778,,0.783352313541324
15.0320178835602,3.18669003741211,36072747.434095,143757286.176671,0.6004506445929,,0.783623766150228
15.0186732476247,3.20080813039716,36004903.3991758,143633873.50361,0.600895222591901,,0.784164861162914
15.0019925311957,3.21824607684594,35920007.4139514,143479283.211718,0.601452780743283,,0.785055042653984
14.9811587789463,3.23971744717439,35813848.0462535,143285702.473845,0.60215187058353,,0.785669001216177
14.9551661775747,3.26605135248275,35681223.0868623,143043411.064111,0.603028125138904,,0.787100401335521
14.9227830470998,3.29819034774024,35515735.9035449,142740347.223297,0.604125930969117,,0.788196418563625
14.8825114948962,3.3371748308848,35309567.2613539,142361593.441008,0.605500445307521,,0.789569780901204
14.8325459741144,3.38410684629528,35053230.6230192,141888778.710865,0.607220000410489,,0.790923835680631
14.7707349163848,3.44008466339191,34735327.5724919,141299401.677412,0.609368924006253,,0.793735379367183
14.6945524307605,3.50609875266759,34342333.1137271,140566092.893551,0.612050777089134,,0.796650011852529
14.6010909354156,3.58288074619234,33858459.3878911,139655856.897592,0.615391960738945,,0.798819843805599
14.4870904792755,3.67070084817882,33265671.4866502,138529369.303404,0.619545562615329,,0.802804509195985
14.34902592807,3.76911725894808,32543959.5846334,137140453.863388,0.624695190514295,,0.807869045833426
14.1832777953488,3.87669456316291,31672003.250271,135435931.358135,0.631058365308192,,0.812126569802107
13.9864136271941,3.99072699759461,30628386.2548567,133356113.73458,0.638888815441423,,0.819739536581152
13.7556001757631,4.10702569983227,29393514.5595412,130836301.565324,0.648476741713568,,0.825588112671528
13.4891465176736,4.21985213906196,27952327.9209318,127809703.181401,0.660145843698608,,0.830747854217
13.1871398889431,4.32209405654571,26297743.5095929,124212179.840662,0.674245698183467,,0.843163926883269
12.8520795532788,4.40577112750007,24434506.2934421,119989060.201257,0.691138083388848,,0.854520696187333
