site_id,year,capture_life_stage,bd_present,num_infected,num_samps,adult_abundance,prev,mean_bd,poulin_D
10284,2005,"",-1,0,0,5,-1,-1,-1
10284,2006,subadult,1,5,5,0,1,5.58214579678916,0.403019665314747
10284,2007,subadult,1,2,2,0,1,5.16432750304663,0.150783699059561
10284,2014,adult,1,1,1,-1,1,4.87741742241556,0
10285,2005,"",-1,0,0,1,-1,-1,-1
10285,2006,adult,1,1,1,1,1,3.19975517725347,0
10285,2007,adult,0,0,1,1,0,-1,-1
10285,2013,"",-1,0,0,2,-1,-1,-1
10285,2014,adult,1,21,28,12,0.75,4.26485262780283,0.746122734172246
10285,2015,adult,1,1,2,1,0.5,2.99510845774474,0
10286,2005,"",-1,0,0,0,-1,-1,-1
10307,2005,"",-1,0,0,1,-1,-1,-1
10308,2005,"",-1,0,0,1,-1,-1,-1
10309,2005,"",-1,0,0,14,-1,-1,-1
10311,2006,subadult,1,1,1,0,1,3.65896484266444,0
10311,2007,subadult,1,3,3,0,1,5.55853398522079,0.216641258124047
10314,2005,"",-1,0,0,84,-1,-1,-1
10314,2006,adult,1,10,11,93,0.909090909090909,3.86902596437697,0.715460607557422
10314,2014,adult,1,2,4,1,0.5,1.91980186473542,0.25
10314,2016,adult,0,0,1,1,0,-1,-1
10314,2018,"",-1,0,0,0,-1,-1,-1
10315,2005,"",-1,0,0,71,-1,-1,-1
10315,2006,subadult,1,1,3,63,0.333333333333333,2.58433122436753,0
10315,2006,adult,1,3,7,63,0.428571428571429,2.35497100373223,0.177777777777778
10315,2007,adult,0,0,1,3,0,-1,-1
10315,2013,adult,1,1,14,15,0.0714285714285714,2.98227123303957,0
10315,2014,adult,1,15,40,15,0.375,2.38666699800399,0.444848484848485
10315,2015,adult,0,0,13,9,0,-1,-1
10315,2016,subadult,0,0,1,3,0,-1,-1
10315,2016,adult,1,3,5,3,0.6,2.9539261989269,0.0296184471479738
10315,2018,subadult,1,9,9,0,1,6.45003194977434,0.461569001911662
10316,2005,"",-1,0,0,94,-1,-1,-1
10316,2006,adult,1,19,19,92,1,5.41593223771906,0.463903477019319
10316,2006,subadult,1,1,1,92,1,5.14258967102357,0
10316,2014,adult,1,1,1,-1,1,1.68124123737559,0
10316,2016,adult,1,1,1,1,1,3.23898497111298,0
10316,2018,subadult,1,1,1,0,1,7.12744221233795,0
10318,2005,"",-1,0,0,3,-1,-1,-1
10318,2006,"",-1,0,0,4,-1,-1,-1
10318,2007,subadult,1,2,5,2,0.4,4.89008368001101,0.374410981356279
10318,2007,adult,1,1,2,2,0.5,4.50861051042941,0
10319,2005,"",-1,0,0,214,-1,-1,-1
10319,2006,adult,1,13,13,329,1,5.54883901635128,0.446286116402162
10319,2006,subadult,1,7,7,329,1,5.78226600156963,0.177383277652506
10319,2007,subadult,1,1,1,2,1,5.13394746388662,0
10319,2014,"",-1,0,0,0,-1,-1,-1
10319,2016,"",-1,0,0,0,-1,-1,-1
10319,2018,subadult,1,14,14,5,1,5.754598824442,0.601365798802309
10319,2018,adult,1,8,8,5,1,3.48963381253471,0.871948670592646
10319,2019,"",-1,0,0,1,-1,-1,-1
10320,2005,"",-1,0,0,13,-1,-1,-1
10320,2006,"",-1,0,0,5,-1,-1,-1
10321,2005,"",-1,0,0,6,-1,-1,-1
10321,2007,adult,1,3,3,3,1,4.15538761741306,0.120559741657696
10329,2005,"",-1,0,0,0,-1,-1,-1
10329,2006,subadult,1,9,10,0,0.9,5.49068604499608,0.565214397230359
10329,2007,subadult,1,5,5,0,1,6.20332510498616,0.457656301638357
10330,2005,adult,0,0,5,9,0,-1,-1
10330,2006,adult,0,0,2,4,0,-1,-1
10330,2007,adult,0,0,1,2,0,-1,-1
10392,2011,adult,1,1,1,1,1,2.85733249643127,0
10402,2005,"",-1,0,0,0,-1,-1,-1
10403,2005,"",-1,0,0,0,-1,-1,-1
10404,2005,"",-1,0,0,0,-1,-1,-1
10405,2005,"",-1,0,0,0,-1,-1,-1
10406,2005,"",-1,0,0,0,-1,-1,-1
10406,2006,"",-1,0,0,0,-1,-1,-1
10407,2005,"",-1,0,0,1,-1,-1,-1
10407,2006,"",-1,0,0,0,-1,-1,-1
10408,2005,"",-1,0,0,0,-1,-1,-1
10408,2006,"",-1,0,0,0,-1,-1,-1
10411,2005,"",-1,0,0,159,-1,-1,-1
10411,2006,"",-1,0,0,0,-1,-1,-1
10412,2005,"",-1,0,0,4,-1,-1,-1
10413,2005,"",-1,0,0,22,-1,-1,-1
10413,2006,"",-1,0,0,25,-1,-1,-1
10414,2005,"",-1,0,0,9,-1,-1,-1
10414,2006,"",-1,0,0,6,-1,-1,-1
10415,2005,"",-1,0,0,10,-1,-1,-1
10416,2005,"",-1,0,0,19,-1,-1,-1
10416,2006,"",-1,0,0,22,-1,-1,-1
10417,2005,"",-1,0,0,11,-1,-1,-1
10417,2006,"",-1,0,0,55,-1,-1,-1
10418,2005,"",-1,0,0,268,-1,-1,-1
10418,2006,"",-1,0,0,77,-1,-1,-1
10418,2011,subadult,1,4,4,8,1,5.93892753975947,0.548557139897154
10418,2011,adult,1,5,7,8,0.714285714285714,3.44190796284618,0.681461794019934
10418,2016,adult,1,1,1,2,1,4.79848087147801,0
10419,2005,"",-1,0,0,11,-1,-1,-1
10419,2006,"",-1,0,0,2,-1,-1,-1
10420,2005,"",-1,0,0,75,-1,-1,-1
10420,2006,"",-1,0,0,119,-1,-1,-1
10420,2011,adult,1,1,1,2,1,4.51182990606073,0
10420,2017,"",-1,0,0,0,-1,-1,-1
10421,2005,"",-1,0,0,133,-1,-1,-1
10421,2006,"",-1,0,0,78,-1,-1,-1
10421,2011,adult,1,8,8,15,1,3.68384284388905,0.599209078404402
10421,2016,adult,1,3,6,0,0.5,4.66595514019239,0.390594440957598
10421,2017,adult,1,1,1,3,1,5.60551923089245,0
10421,2018,adult,1,2,2,1,1,4.51676033798013,0.247998816837806
10422,2005,"",-1,0,0,54,-1,-1,-1
10422,2006,"",-1,0,0,187,-1,-1,-1
10422,2011,adult,1,26,28,32,0.928571428571429,3.24265429236893,0.651829782111472
10422,2016,adult,1,6,8,2,0.75,4.1199724294414,0.715077850675248
10422,2018,adult,1,1,1,1,1,2.86003119646428,0
10422,2019,adult,1,1,1,1,1,2.89014369724868,0
10423,2005,"",-1,0,0,194,-1,-1,-1
10423,2006,"",-1,0,0,588,-1,-1,-1
10423,2011,adult,1,12,17,17,0.705882352941177,2.77381235655347,0.730006397952655
10461,2007,subadult,1,11,11,2,1,3.96387587272291,0.815121903069786
10461,2007,adult,1,1,1,2,1,2.98227123303957,0
10461,2016,"",-1,0,0,21,-1,-1,-1
10461,2019,adult,1,4,4,6,1,3.95662802737658,0.490609175781734
10461,2019,subadult,1,3,3,6,1,5.4574517704403,0.327157151880989
10470,2005,subadult,0,0,3,-1,0,-1,-1
10470,2005,adult,1,1,15,-1,0.0666666666666667,1.68124123737559,0
10470,2006,adult,0,0,1,1,0,-1,-1
10470,2006,subadult,1,1,2,1,0.5,3.96679854638336,0
10470,2008,subadult,1,1,1,0,1,5.41962536088774,0
10470,2010,"",-1,0,0,0,-1,-1,-1
10473,2008,adult,1,2,2,2,1,2.07031686256741,0.1
10473,2010,"",-1,0,0,1,-1,-1,-1
10473,2012,adult,0,0,7,10,0,-1,-1
10473,2012,subadult,0,0,1,10,0,-1,-1
10474,2005,adult,0,0,5,70,0,-1,-1
10474,2006,subadult,0,0,4,60,0,-1,-1
10474,2006,adult,0,0,4,60,0,-1,-1
10474,2007,adult,0,0,6,53,0,-1,-1
10474,2008,adult,1,3,9,70,0.333333333333333,2.09966540574336,0.333333333333333
10474,2008,subadult,0,0,1,70,0,-1,-1
10474,2010,adult,0,0,8,75,0,-1,-1
10474,2010,subadult,1,1,7,75,0.142857142857143,1.68124123737559,0
10474,2012,subadult,1,1,3,65,0.333333333333333,2.52633927738984,0
10474,2012,adult,0,0,4,65,0,-1,-1
10474,2015,adult,0,0,6,-1,0,-1,-1
10474,2015,subadult,0,0,1,-1,0,-1,-1
10474,2016,adult,0,0,16,653,0,-1,-1
10474,2016,subadult,0,0,4,653,0,-1,-1
10474,2017,adult,0,0,8,-1,0,-1,-1
10474,2017,subadult,0,0,7,-1,0,-1,-1
10474,2018,adult,0,0,10,-1,0,-1,-1
10474,2018,subadult,0,0,5,-1,0,-1,-1
10474,2019,subadult,0,0,3,-1,0,-1,-1
10474,2019,adult,0,0,11,-1,0,-1,-1
10475,2005,adult,0,0,3,105,0,-1,-1
10475,2007,adult,0,0,3,125,0,-1,-1
10475,2007,subadult,0,0,4,125,0,-1,-1
10475,2008,adult,0,0,4,225,0,-1,-1
10475,2008,subadult,0,0,1,225,0,-1,-1
10475,2010,subadult,0,0,8,278,0,-1,-1
10475,2010,adult,0,0,12,278,0,-1,-1
10475,2011,adult,0,0,2,4,0,-1,-1
10475,2011,subadult,0,0,2,4,0,-1,-1
10475,2012,adult,0,0,63,659,0,-1,-1
10475,2012,subadult,0,0,11,659,0,-1,-1
10475,2013,adult,0,0,53,-1,0,-1,-1
10475,2013,subadult,0,0,7,-1,0,-1,-1
10475,2014,adult,0,0,20,-1,0,-1,-1
10475,2015,adult,0,0,10,-1,0,-1,-1
10475,2016,subadult,0,0,4,327,0,-1,-1
10475,2016,adult,0,0,16,327,0,-1,-1
10475,2017,adult,0,0,9,-1,0,-1,-1
10475,2017,subadult,0,0,6,-1,0,-1,-1
10475,2018,adult,0,0,7,-1,0,-1,-1
10475,2018,subadult,0,0,1,-1,0,-1,-1
10475,2019,adult,0,0,4,-1,0,-1,-1
10475,2019,subadult,0,0,6,-1,0,-1,-1
10476,2005,adult,0,0,2,36,0,-1,-1
10476,2005,subadult,0,0,1,36,0,-1,-1
10476,2007,adult,0,0,4,16,0,-1,-1
10476,2008,adult,0,0,2,35,0,-1,-1
10476,2010,subadult,1,1,8,49,0.125,1.68124123737559,0
10476,2010,adult,0,0,12,49,0,-1,-1
10476,2012,adult,1,4,58,137,0.0689655172413793,2.39000526280562,0.453125
10476,2012,subadult,0,0,12,137,0,-1,-1
10476,2013,subadult,1,1,10,-1,0.1,1.68124123737559,0
10476,2013,adult,1,1,53,-1,0.0188679245283019,2.28330122870355,0
10476,2014,adult,0,0,19,-1,0,-1,-1
10476,2014,subadult,0,0,1,-1,0,-1,-1
10476,2015,adult,0,0,10,-1,0,-1,-1
10476,2016,adult,0,0,3,104,0,-1,-1
10476,2018,adult,0,0,4,-1,0,-1,-1
10476,2018,subadult,0,0,2,-1,0,-1,-1
10476,2019,subadult,0,0,2,-1,0,-1,-1
10476,2019,adult,0,0,3,-1,0,-1,-1
10477,2005,adult,0,0,5,68,0,-1,-1
10477,2007,subadult,0,0,1,167,0,-1,-1
10477,2007,adult,0,0,6,167,0,-1,-1
10477,2008,adult,0,0,5,225,0,-1,-1
10477,2008,subadult,0,0,2,225,0,-1,-1
10477,2010,adult,0,0,2,72,0,-1,-1
10477,2011,adult,0,0,7,6,0,-1,-1
10477,2011,subadult,0,0,4,6,0,-1,-1
10477,2012,adult,1,3,75,888,0.04,2.11491790259691,0.266666666666667
10477,2012,subadult,1,1,21,888,0.0476190476190476,1.98227123303957,0
10477,2013,adult,1,1,69,-1,0.0144927536231884,1.68124123737559,0
10477,2013,subadult,0,0,11,-1,0,-1,-1
10477,2014,adult,1,1,20,-1,0.05,2.52633927738984,0
10477,2015,adult,0,0,10,-1,0,-1,-1
10477,2016,adult,1,1,17,480,0.0588235294117647,3.24660886380348,0
10477,2016,subadult,0,0,4,480,0,-1,-1
10477,2017,adult,0,0,7,-1,0,-1,-1
10477,2017,subadult,0,0,3,-1,0,-1,-1
10477,2018,adult,0,0,5,-1,0,-1,-1
10477,2018,subadult,0,0,5,-1,0,-1,-1
10477,2019,subadult,0,0,3,-1,0,-1,-1
10477,2019,adult,0,0,7,-1,0,-1,-1
10486,2017,adult,0,0,5,-1,0,-1,-1
10486,2018,adult,0,0,6,-1,0,-1,-1
10486,2019,adult,0,0,9,-1,0,-1,-1
10486,2019,subadult,0,0,1,-1,0,-1,-1
10487,2005,adult,0,0,5,11,0,-1,-1
10487,2007,adult,1,1,4,19,0.25,1.98227123303957,0
10487,2008,adult,1,1,5,45,0.2,2.15836249209525,0
10487,2010,subadult,0,0,5,70,0,-1,-1
10487,2010,adult,0,0,15,70,0,-1,-1
10487,2012,adult,1,4,45,56,0.0888888888888889,1.95103654888749,0.1875
10487,2012,subadult,1,2,12,56,0.166666666666667,2.07031686256741,0.357142857142857
10487,2013,adult,1,1,24,-1,0.0416666666666667,2.28330122870355,0
10487,2013,subadult,0,0,8,-1,0,-1,-1
10487,2014,adult,0,0,18,-1,0,-1,-1
10487,2015,adult,0,0,5,-1,0,-1,-1
10487,2015,subadult,0,0,1,-1,0,-1,-1
10487,2016,adult,0,0,13,-1,0,-1,-1
10487,2016,subadult,0,0,7,-1,0,-1,-1
10487,2017,subadult,0,0,6,-1,0,-1,-1
10487,2017,adult,0,0,9,-1,0,-1,-1
10487,2018,adult,0,0,10,-1,0,-1,-1
10487,2019,adult,0,0,8,-1,0,-1,-1
10487,2019,subadult,0,0,2,-1,0,-1,-1
10488,2005,adult,0,0,1,1,0,-1,-1
10488,2005,subadult,0,0,1,1,0,-1,-1
10488,2007,adult,0,0,1,2,0,-1,-1
10488,2008,adult,0,0,3,9,0,-1,-1
10488,2010,adult,0,0,1,2,0,-1,-1
10488,2017,adult,0,0,4,-1,0,-1,-1
10488,2017,subadult,0,0,1,-1,0,-1,-1
10489,2005,adult,0,0,2,2,0,-1,-1
10489,2007,adult,0,0,1,1,0,-1,-1
10489,2008,adult,0,0,2,2,0,-1,-1
10489,2010,adult,0,0,3,2,0,-1,-1
10489,2010,subadult,0,0,1,2,0,-1,-1
10489,2015,adult,0,0,2,-1,0,-1,-1
10489,2018,adult,0,0,7,-1,0,-1,-1
10489,2018,subadult,0,0,3,-1,0,-1,-1
10489,2019,subadult,0,0,4,-1,0,-1,-1
10489,2019,adult,0,0,3,-1,0,-1,-1
10490,2005,adult,0,0,4,4,0,-1,-1
10490,2007,adult,1,1,2,2,0.5,2.28330122870355,0
10490,2008,adult,0,0,3,16,0,-1,-1
10490,2008,subadult,0,0,2,16,0,-1,-1
10490,2010,adult,0,0,10,64,0,-1,-1
10490,2010,subadult,0,0,5,64,0,-1,-1
10490,2012,adult,1,12,67,127,0.17910447761194,2.02203133759954,0.172619047619048
10490,2012,subadult,0,0,8,127,0,-1,-1
10490,2013,subadult,0,0,5,-1,0,-1,-1
10490,2013,adult,0,0,27,-1,0,-1,-1
10490,2014,adult,0,0,20,-1,0,-1,-1
10490,2014,subadult,0,0,1,-1,0,-1,-1
10490,2015,adult,0,0,9,-1,0,-1,-1
10490,2015,subadult,0,0,1,-1,0,-1,-1
10490,2016,adult,0,0,16,-1,0,-1,-1
10490,2016,subadult,0,0,4,-1,0,-1,-1
10490,2017,adult,0,0,14,-1,0,-1,-1
10490,2017,subadult,0,0,6,-1,0,-1,-1
10490,2018,adult,0,0,9,-1,0,-1,-1
10490,2018,subadult,0,0,1,-1,0,-1,-1
10490,2019,adult,0,0,8,-1,0,-1,-1
10490,2019,subadult,0,0,4,-1,0,-1,-1
10510,2005,"",-1,0,0,16,-1,-1,-1
10510,2006,"",-1,0,0,39,-1,-1,-1
10511,2005,"",-1,0,0,35,-1,-1,-1
10511,2006,adult,0,0,5,22,0,-1,-1
10511,2007,adult,0,0,1,2,0,-1,-1
10511,2009,adult,1,1,9,17,0.111111111111111,1.68124123737559,0
10511,2009,subadult,0,0,2,17,0,-1,-1
10511,2011,adult,0,0,11,18,0,-1,-1
10511,2011,subadult,1,2,7,18,0.285714285714286,1.68124123737559,0
10511,2012,adult,0,0,1,1,0,-1,-1
10511,2015,adult,0,0,1,-1,0,-1,-1
10511,2015,subadult,1,2,2,-1,1,2.69827718660148,0.383857054836722
10511,2016,"",-1,0,0,0,-1,-1,-1
10514,2005,"",-1,0,0,1,-1,-1,-1
10514,2010,adult,1,1,1,1,1,2.68124123737559,0
10525,2005,"",-1,0,0,0,-1,-1,-1
10533,2013,subadult,1,4,4,0,1,4.5414410733166,0.715862791509837
10533,2016,"",-1,0,0,0,-1,-1,-1
10534,2013,"",-1,0,0,0,-1,-1,-1
10534,2016,"",-1,0,0,0,-1,-1,-1
10537,2005,"",-1,0,0,0,-1,-1,-1
10537,2007,subadult,1,2,2,0,1,5.72399228551824,0.309725384177575
10538,2005,"",-1,0,0,117,-1,-1,-1
10538,2006,"",-1,0,0,0,-1,-1,-1
10538,2007,subadult,1,3,3,0,1,5.78778347171532,0.38050935246174
10539,2005,"",-1,0,0,84,-1,-1,-1
10539,2006,"",-1,0,0,2,-1,-1,-1
10539,2007,subadult,1,3,3,0,1,5.00234499357759,0.44908350305499
10570,2007,adult,1,3,3,4,1,2.91417332130573,0.356589147286822
10570,2013,adult,1,1,2,3,0.5,3.06145247908719,0
10570,2013,subadult,1,1,1,3,1,3.48742121135947,0
10570,2016,"",-1,0,0,3,-1,-1,-1
10570,2019,adult,1,2,2,3,1,3.3503192929533,0.152883219495942
10571,2007,subadult,1,6,6,3,1,3.55939561265596,0.669442433019551
10571,2007,adult,1,1,1,3,1,3.00346053210951,0
10571,2013,subadult,1,5,5,3,1,3.97649649465401,0.371845064556435
10571,2013,adult,1,1,1,3,1,2.63548374681491,0
10571,2019,"",-1,0,0,1,-1,-1,-1
10572,2019,adult,1,6,6,19,1,3.37578537688969,0.773819453981008
10572,2019,subadult,1,1,1,19,1,1.52166101511207,0
10576,2007,"",-1,0,0,1,-1,-1,-1
10582,2007,subadult,1,1,2,0,0.5,4.03917608437604,0
10583,2007,subadult,1,4,4,0,1,4.22303662342644,0.718875300721732
10583,2013,adult,1,1,1,3,1,3.99721158283251,0
10584,2007,subadult,1,2,2,1,1,5.10301645654818,0.426109350237718
10584,2013,adult,0,0,1,-1,0,-1,-1
10586,2007,subadult,1,6,6,6,1,4.54120107189801,0.723736314931283
10586,2013,"",-1,0,0,1,-1,-1,-1
10586,2016,"",-1,0,0,1,-1,-1,-1
10591,2007,"",-1,0,0,0,-1,-1,-1
10591,2013,subadult,1,1,1,1,1,6.60546364781695,0
10591,2016,"",-1,0,0,1,-1,-1,-1
10591,2018,"",-1,0,0,0,-1,-1,-1
10592,2007,"",-1,0,0,0,-1,-1,-1
10592,2013,"",-1,0,0,0,-1,-1,-1
10592,2016,"",-1,0,0,1,-1,-1,-1
10593,2007,"",-1,0,0,1,-1,-1,-1
10593,2013,adult,1,4,4,7,1,2.98672904513103,0.600909090909091
10593,2016,"",-1,0,0,46,-1,-1,-1
10593,2018,adult,1,18,19,29,0.947368421052632,3.3127671237641,0.831463981193704
10593,2019,"",-1,0,0,15,-1,-1,-1
10594,2013,adult,1,1,1,1,1,3.87714088978482,0
10594,2013,subadult,1,2,2,1,1,3.55055225133456,0.478388998035363
10594,2016,"",-1,0,0,0,-1,-1,-1
10599,2005,subadult,0,0,10,126,0,-1,-1
10599,2005,adult,1,1,10,126,0.1,3.17260293120986,0
10599,2007,adult,1,7,7,270,1,6.51820878831877,0.489262052542777
10599,2007,subadult,1,5,5,270,1,6.31423106502772,0.289272961458437
10697,2007,"",-1,0,0,0,-1,-1,-1
10697,2019,adult,1,3,4,9,0.75,3.64781855439405,0.648227655769941
10697,2019,subadult,0,0,2,9,0,-1,-1
11008,2005,"",-1,0,0,27,-1,-1,-1
11008,2007,adult,0,0,2,2,0,-1,-1
11008,2008,adult,0,0,3,8,0,-1,-1
11008,2010,subadult,0,0,13,21,0,-1,-1
11008,2010,adult,0,0,7,21,0,-1,-1
11008,2012,adult,1,1,43,27,0.0232558139534884,2.63548374681491,0
11008,2012,subadult,1,3,17,27,0.176470588235294,2.44458610782976,0.317460317460317
11008,2013,adult,0,0,27,-1,0,-1,-1
11008,2013,subadult,0,0,3,-1,0,-1,-1
11008,2014,adult,0,0,10,-1,0,-1,-1
11008,2015,adult,0,0,10,-1,0,-1,-1
11008,2016,adult,0,0,8,54,0,-1,-1
11008,2016,subadult,0,0,2,54,0,-1,-1
11008,2017,subadult,0,0,2,-1,0,-1,-1
11008,2017,adult,0,0,8,-1,0,-1,-1
11008,2018,adult,0,0,7,-1,0,-1,-1
11008,2018,subadult,0,0,1,-1,0,-1,-1
11008,2019,adult,1,1,42,-1,0.0238095238095238,2.05058080778526,0
11009,2005,subadult,0,0,19,26,0,-1,-1
11009,2005,adult,0,0,31,26,0,-1,-1
11009,2007,subadult,0,0,2,30,0,-1,-1
11009,2007,adult,0,0,3,30,0,-1,-1
11009,2008,adult,0,0,2,53,0,-1,-1
11009,2008,subadult,0,0,1,53,0,-1,-1
11009,2010,adult,0,0,9,82,0,-1,-1
11009,2010,subadult,0,0,11,82,0,-1,-1
11009,2012,adult,1,3,52,290,0.0576923076923077,2.18741255066822,0.444444444444444
11009,2012,subadult,1,1,12,290,0.0833333333333333,1.98227123303957,0
11009,2013,subadult,0,0,3,-1,0,-1,-1
11009,2013,adult,1,1,22,-1,0.0454545454545455,2.58433122436753,0
11009,2014,adult,0,0,12,-1,0,-1,-1
11009,2015,adult,0,0,9,-1,0,-1,-1
11009,2015,subadult,0,0,1,-1,0,-1,-1
11009,2016,adult,0,0,10,68,0,-1,-1
11009,2017,subadult,0,0,3,-1,0,-1,-1
11009,2017,adult,0,0,7,-1,0,-1,-1
11009,2018,adult,0,0,6,22,0,-1,-1
11009,2018,subadult,0,0,2,22,0,-1,-1
11009,2019,adult,1,1,50,-1,0.02,1.58963688605495,0
11010,2017,adult,0,0,6,-1,0,-1,-1
11027,2011,subadult,0,0,13,6,0,-1,-1
11027,2011,adult,0,0,1,6,0,-1,-1
11027,2012,adult,0,0,20,35,0,-1,-1
11027,2012,subadult,0,0,9,35,0,-1,-1
11027,2013,adult,1,1,6,-1,0.166666666666667,2.15836249209525,0
11027,2013,subadult,0,0,3,-1,0,-1,-1
11027,2014,adult,0,0,4,-1,0,-1,-1
11027,2014,subadult,0,0,1,-1,0,-1,-1
11027,2016,adult,0,0,2,77,0,-1,-1
11027,2016,subadult,0,0,1,77,0,-1,-1
11027,2018,subadult,0,0,1,-1,0,-1,-1
11027,2018,adult,0,0,2,-1,0,-1,-1
11028,2005,"",-1,0,0,10,-1,-1,-1
11028,2007,adult,0,0,2,12,0,-1,-1
11028,2008,subadult,0,0,1,7,0,-1,-1
11028,2008,adult,0,0,1,7,0,-1,-1
11028,2010,adult,1,1,2,16,0.5,1.68124123737559,0
11028,2010,subadult,0,0,1,16,0,-1,-1
11028,2012,adult,0,0,20,17,0,-1,-1
11028,2012,subadult,0,0,4,17,0,-1,-1
11028,2013,adult,1,1,11,-1,0.0909090909090909,1.68124123737559,0
11028,2014,adult,0,0,9,-1,0,-1,-1
11028,2014,subadult,0,0,1,-1,0,-1,-1
11028,2015,adult,0,0,3,-1,0,-1,-1
11028,2015,subadult,0,0,1,-1,0,-1,-1
11028,2016,adult,0,0,2,24,0,-1,-1
11029,2005,adult,0,0,30,79,0,-1,-1
11029,2005,subadult,0,0,20,79,0,-1,-1
11029,2007,adult,0,0,3,182,0,-1,-1
11029,2007,subadult,0,0,2,182,0,-1,-1
11029,2008,adult,0,0,4,134,0,-1,-1
11029,2008,subadult,0,0,2,134,0,-1,-1
11029,2010,adult,0,0,7,91,0,-1,-1
11029,2010,subadult,0,0,3,91,0,-1,-1
11029,2011,subadult,1,1,6,9,0.166666666666667,1.68124123737559,0
11029,2011,adult,0,0,11,9,0,-1,-1
11029,2012,adult,1,1,44,127,0.0227272727272727,2.76042248342321,0
11029,2012,subadult,0,0,14,127,0,-1,-1
11029,2013,adult,0,0,14,-1,0,-1,-1
11029,2013,subadult,0,0,5,-1,0,-1,-1
11029,2014,adult,0,0,10,-1,0,-1,-1
11029,2015,adult,0,0,5,-1,0,-1,-1
11029,2016,subadult,0,0,1,182,0,-1,-1
11029,2016,adult,0,0,2,182,0,-1,-1
11029,2017,adult,0,0,3,-1,0,-1,-1
11029,2017,subadult,0,0,2,-1,0,-1,-1
11029,2018,adult,0,0,4,-1,0,-1,-1
11029,2018,subadult,0,0,1,-1,0,-1,-1
11029,2019,subadult,0,0,2,-1,0,-1,-1
11029,2019,adult,0,0,3,-1,0,-1,-1
11030,2005,adult,0,0,3,63,0,-1,-1
11030,2005,subadult,0,0,2,63,0,-1,-1
11030,2007,adult,0,0,4,160,0,-1,-1
11030,2007,subadult,0,0,1,160,0,-1,-1
11030,2008,subadult,0,0,2,48,0,-1,-1
11030,2008,adult,0,0,3,48,0,-1,-1
11030,2010,adult,0,0,6,82,0,-1,-1
11030,2010,subadult,0,0,2,82,0,-1,-1
11030,2011,adult,0,0,1,2,0,-1,-1
11030,2012,adult,0,0,29,128,0,-1,-1
11030,2012,subadult,1,1,8,128,0.125,2.82736927305383,0
11030,2013,adult,0,0,14,-1,0,-1,-1
11030,2013,subadult,0,0,1,-1,0,-1,-1
11030,2014,adult,0,0,10,-1,0,-1,-1
11030,2015,adult,0,0,6,-1,0,-1,-1
11030,2016,subadult,0,0,1,96,0,-1,-1
11030,2016,adult,0,0,1,96,0,-1,-1
11030,2017,adult,0,0,4,-1,0,-1,-1
11030,2017,subadult,0,0,1,-1,0,-1,-1
11030,2018,subadult,0,0,3,-1,0,-1,-1
11030,2018,adult,0,0,2,-1,0,-1,-1
11030,2019,subadult,0,0,4,-1,0,-1,-1
11030,2019,adult,0,0,1,-1,0,-1,-1
11033,2006,subadult,0,0,1,2,0,-1,-1
11033,2006,adult,0,0,2,2,0,-1,-1
11033,2008,"",-1,0,0,1,-1,-1,-1
11040,2009,adult,0,0,7,11,0,-1,-1
11040,2009,subadult,0,0,5,11,0,-1,-1
11040,2011,subadult,0,0,1,12,0,-1,-1
11040,2011,adult,1,1,3,12,0.333333333333333,1.68124123737559,0
11040,2014,adult,0,0,6,-1,0,-1,-1
11040,2014,subadult,0,0,1,-1,0,-1,-1
11040,2015,adult,0,0,4,-1,0,-1,-1
11040,2016,adult,0,0,8,-1,0,-1,-1
11040,2017,subadult,0,0,4,-1,0,-1,-1
11040,2017,adult,0,0,6,-1,0,-1,-1
11040,2018,adult,0,0,4,4,0,-1,-1
11040,2019,adult,0,0,4,-1,0,-1,-1
11064,2005,"",-1,0,0,116,-1,-1,-1
11064,2006,"",-1,0,0,280,-1,-1,-1
11064,2011,adult,1,1,1,1,1,3.22530928172586,0
11066,2005,"",-1,0,0,38,-1,-1,-1
11067,2005,"",-1,0,0,7,-1,-1,-1
11068,2005,"",-1,0,0,89,-1,-1,-1
11068,2006,"",-1,0,0,42,-1,-1,-1
11068,2011,adult,1,1,1,2,1,3.29402509409532,0
11068,2016,adult,1,1,2,1,0.5,5.60322471724818,0
11069,2005,"",-1,0,0,21,-1,-1,-1
11069,2006,"",-1,0,0,62,-1,-1,-1
11069,2011,adult,0,0,1,1,0,-1,-1
11070,2005,"",-1,0,0,22,-1,-1,-1
11070,2006,"",-1,0,0,40,-1,-1,-1
11070,2011,adult,1,9,10,5,0.9,3.18917055997007,0.842843671657582
11070,2011,subadult,1,2,2,5,1,5.1798640747057,0.199723716736949
11071,2005,"",-1,0,0,1,-1,-1,-1
11071,2006,"",-1,0,0,2,-1,-1,-1
11072,2005,"",-1,0,0,1,-1,-1,-1
11074,2005,"",-1,0,0,0,-1,-1,-1
11074,2006,"",-1,0,0,0,-1,-1,-1
11075,2005,"",-1,0,0,0,-1,-1,-1
11075,2006,"",-1,0,0,0,-1,-1,-1
11076,2005,"",-1,0,0,0,-1,-1,-1
11077,2005,"",-1,0,0,0,-1,-1,-1
11078,2005,"",-1,0,0,0,-1,-1,-1
11079,2005,"",-1,0,0,0,-1,-1,-1
11081,2006,"",-1,0,0,0,-1,-1,-1
11083,2005,"",-1,0,0,0,-1,-1,-1
